id,date,price,adjusted_price,zip
6,Nov 2016,$296.9K,296900,24060
6,Oct 2016,$299.5K,299500,24060
6,Sep 2016,$297.9K,297900,24060
6,Aug 2016,$293.5K,293500,24060
6,Jul 2016,$295K,295000,24060
6,Jun 2016,$296.1K,296100,24060
6,May 2016,$294.6K,294600,24060
6,Apr 2016,$291K,291000,24060
6,Mar 2016,$284.8K,284800,24060
6,Feb 2016,$291K,291000,24060
6,Jan 2016,$285.2K,285200,24060
6,Dec 2015,$284.2K,284200,24060
6,Nov 2015,$283.1K,283100,24060
6,Oct 2015,$279K,279000,24060
6,Sep 2015,$282.1K,282100,24060
6,Aug 2015,$286.4K,286400,24060
6,Jul 2015,$280.5K,280500,24060
6,Jun 2015,$287K,287000,24060
6,May 2015,$284.8K,284800,24060
6,Apr 2015,$252.7K,252700,24060
6,Mar 2015,$252.1K,252100,24060
6,Feb 2015,$252.3K,252300,24060
6,Jan 2015,$251.9K,251900,24060
6,Dec 2014,$247.3K,247300,24060
6,Nov 2014,$249.8K,249800,24060
6,Oct 2014,$248.2K,248200,24060
6,Sep 2014,$245.1K,245100,24060
7,Sep 2024,$466.5K,466500,24060
7,Aug 2024,$498.6K,498600,24060
7,Jul 2024,$529.9K,529900,24060
7,Jun 2024,$569K,569000,24060
7,May 2024,$568.8K,568800,24060
7,Apr 2024,$566.6K,566600,24060
7,Mar 2024,$558.1K,558100,24060
7,Feb 2024,$548.3K,548300,24060
7,Jan 2024,$532.7K,532700,24060
7,Dec 2023,$526K,526000,24060
7,Nov 2023,$530.6K,530600,24060
7,Oct 2023,$532.6K,532600,24060
7,Sep 2023,$540.1K,540100,24060
7,Aug 2023,$537.9K,537900,24060
7,Jul 2023,$548.5K,548500,24060
7,Jun 2023,$560.2K,560200,24060
7,May 2023,$533.6K,533600,24060
7,Apr 2023,$521.7K,521700,24060
7,Mar 2023,$510.5K,510500,24060
7,Feb 2023,$488.5K,488500,24060
7,Jan 2023,$480.5K,480500,24060
7,Dec 2022,$486K,486000,24060
7,Nov 2022,$492.9K,492900,24060
7,Oct 2022,$501.6K,501600,24060
7,Sep 2022,$506.3K,506300,24060
7,Aug 2022,$507.7K,507700,24060
7,Jul 2022,$517.3K,517299,24060
7,Jun 2022,$526.3K,526300,24060
7,May 2022,$522.2K,522200,24060
7,Apr 2022,$517.3K,517299,24060
7,Mar 2022,$511K,511000,24060
7,Feb 2022,$505K,505000,24060
7,Jan 2022,$496.4K,496400,24060
7,Dec 2021,$494.1K,494100,24060
7,Nov 2021,$488.3K,488300,24060
7,Oct 2021,$490.5K,490500,24060
7,Sep 2021,$489.7K,489700,24060
7,Aug 2021,$490.6K,490600,24060
7,Jul 2021,$491.4K,491400,24060
7,Jun 2021,$461.8K,461800,24060
7,May 2021,$405.1K,405100,24060
7,Apr 2021,$398.8K,398800,24060
7,Mar 2021,$387.3K,387300,24060
7,Feb 2021,$422.7K,422700,24060
7,Jan 2021,$418.5K,418500,24060
7,Dec 2020,$423K,423000,24060
7,Nov 2020,$422.8K,422800,24060
7,Oct 2020,$416.3K,416300,24060
7,Sep 2020,$419.6K,419600,24060
7,Aug 2020,$430.4K,430400,24060
7,Jul 2020,$418.7K,418700,24060
7,Jun 2020,$434K,434000,24060
7,May 2020,$418.2K,418200,24060
7,Apr 2020,$381.5K,381500,24060
7,Mar 2020,$360.5K,360500,24060
7,Feb 2020,$358.8K,358800,24060
7,Jan 2020,$358.5K,358500,24060
7,Dec 2019,$357.4K,357400,24060
7,Nov 2019,$356.9K,356900,24060
7,Oct 2019,$363.7K,363700,24060
7,Sep 2019,$362.3K,362300,24060
7,Aug 2019,$360.4K,360400,24060
7,Jul 2019,$357.7K,357700,24060
7,Jun 2019,$355.5K,355500,24060
7,May 2019,$354.4K,354400,24060
7,Apr 2019,$352.2K,352200,24060
7,Mar 2019,$350.1K,350100,24060
7,Feb 2019,$347.8K,347800,24060
7,Jan 2019,$344.8K,344800,24060
7,Dec 2018,$342.7K,342700,24060
7,Nov 2018,$340.8K,340800,24060
7,Oct 2018,$340.5K,340500,24060
7,Sep 2018,$339.1K,339100,24060
7,Aug 2018,$338.1K,338100,24060
7,Jul 2018,$337.4K,337400,24060
7,Jun 2018,$336.8K,336800,24060
7,May 2018,$335.8K,335800,24060
7,Apr 2018,$334.5K,334500,24060
7,Mar 2018,$333.2K,333200,24060
7,Feb 2018,$331.8K,331800,24060
7,Jan 2018,$330.8K,330800,24060
7,Dec 2017,$329.7K,329700,24060
7,Nov 2017,$328.6K,328600,24060
7,Oct 2017,$327.3K,327300,24060
7,Sep 2017,$326.1K,326100,24060
7,Aug 2017,$324.7K,324700,24060
7,Jul 2017,$323.5K,323500,24060
7,Jun 2017,$322.4K,322400,24060
7,May 2017,$321.4K,321400,24060
7,Apr 2017,$320.4K,320400,24060
7,Mar 2017,$321.4K,321400,24060
7,Feb 2017,$321.4K,321400,24060
7,Jan 2017,$319.6K,319600,24060
7,Dec 2016,$362.3K,362300,24060
7,Nov 2016,$364.9K,364900,24060
7,Oct 2016,$358.7K,358700,24060
7,Sep 2016,$359.1K,359100,24060
7,Aug 2016,$364.6K,364600,24060
7,Jul 2016,$361.6K,361600,24060
7,Jun 2016,$351.9K,351900,24060
7,May 2016,$350.1K,350100,24060
7,Apr 2016,$338.8K,338800,24060
7,Mar 2016,$340.1K,340100,24060
7,Feb 2016,$330.2K,330200,24060
7,Jan 2016,$332.4K,332400,24060
7,Dec 2015,$331.4K,331400,24060
7,Nov 2015,$328.6K,328600,24060
7,Oct 2015,$332.9K,332900,24060
7,Sep 2015,$332.8K,332800,24060
7,Aug 2015,$335K,335000,24060
7,Jul 2015,$340.6K,340600,24060
7,Jun 2015,$345.3K,345300,24060
7,May 2015,$339.9K,339900,24060
7,Apr 2015,$372.5K,372500,24060
7,Mar 2015,$364.9K,364900,24060
7,Feb 2015,$363.9K,363900,24060
7,Jan 2015,$360.5K,360500,24060
7,Dec 2014,$358.6K,358600,24060
7,Nov 2014,$365K,365000,24060
7,Oct 2014,$365.5K,365500,24060
7,Sep 2014,$364.2K,364200,24060
8,Sep 2024,$458.9K,458900,24060
8,Aug 2024,$461.2K,461200,24060
8,Jul 2024,$463.7K,463700,24060
8,Jun 2024,$465.1K,465100,24060
8,May 2024,$383.6K,383600,24060
8,Apr 2024,$381.3K,381300,24060
8,Mar 2024,$377K,377000,24060
8,Feb 2024,$362.5K,362500,24060
8,Jan 2024,$353.5K,353500,24060
8,Dec 2023,$350.5K,350500,24060
8,Nov 2023,$354.5K,354500,24060
8,Oct 2023,$357.4K,357400,24060
8,Sep 2023,$364.3K,364300,24060
8,Aug 2023,$365.8K,365800,24060
8,Jul 2023,$372.7K,372700,24060
8,Jun 2023,$375.5K,375500,24060
8,May 2023,$364K,364000,24060
8,Apr 2023,$354.1K,354100,24060
8,Mar 2023,$348.1K,348100,24060
8,Feb 2023,$334.5K,334500,24060
8,Jan 2023,$329.5K,329500,24060
8,Dec 2022,$332.7K,332700,24060
8,Nov 2022,$337.4K,337400,24060
8,Oct 2022,$342K,342000,24060
8,Sep 2022,$344.2K,344200,24060
8,Aug 2022,$345.3K,345300,24060
8,Jul 2022,$349.5K,349500,24060
8,Jun 2022,$350.9K,350900,24060
8,May 2022,$350.1K,350100,24060
8,Apr 2022,$344.2K,344200,24060
8,Mar 2022,$331.5K,331500,24060
8,Feb 2022,$316.1K,316100,24060
8,Jan 2022,$312.7K,312700,24060
8,Dec 2021,$307.5K,307500,24060
8,Nov 2021,$304.6K,304600,24060
8,Oct 2021,$306.4K,306400,24060
8,Sep 2021,$309.1K,309100,24060
8,Aug 2021,$315.6K,315600,24060
8,Jul 2021,$323.7K,323700,24060
8,Jun 2021,$315.2K,315200,24060
8,May 2021,$297.2K,297200,24060
8,Apr 2021,$293.5K,293500,24060
8,Mar 2021,$280.3K,280300,24060
8,Feb 2021,$283.7K,283700,24060
8,Jan 2021,$279.2K,279200,24060
8,Dec 2020,$277.8K,277800,24060
8,Nov 2020,$278.7K,278700,24060
8,Oct 2020,$276.3K,276300,24060
8,Sep 2020,$274.2K,274200,24060
8,Aug 2020,$262.4K,262400,24060
8,Jul 2020,$263.1K,263100,24060
8,Jun 2020,$265.4K,265400,24060
8,May 2020,$266.1K,266100,24060
8,Apr 2020,$268.2K,268200,24060
8,Mar 2020,$265K,265000,24060
8,Feb 2020,$264.9K,264900,24060
8,Jan 2020,$261K,261000,24060
8,Dec 2019,$259.6K,259600,24060
8,Nov 2019,$252.9K,252900,24060
8,Oct 2019,$257.9K,257899,24060
8,Sep 2019,$259.6K,259600,24060
8,Aug 2019,$254.1K,254100,24060
8,Jul 2019,$250.2K,250200,24060
8,Jun 2019,$253.4K,253400,24060
8,May 2019,$250.8K,250800,24060
8,Apr 2019,$253K,253000,24060
8,Mar 2019,$251.1K,251100,24060
8,Feb 2019,$248.3K,248300,24060
8,Jan 2019,$246.2K,246200,24060
8,Dec 2018,$242.7K,242700,24060
8,Nov 2018,$245.1K,245100,24060
8,Oct 2018,$244.6K,244600,24060
8,Sep 2018,$243.4K,243400,24060
8,Aug 2018,$241.5K,241500,24060
8,Jul 2018,$242.4K,242400,24060
8,Jun 2018,$241K,241000,24060
8,May 2018,$239.7K,239700,24060
8,Apr 2018,$237.8K,237800,24060
8,Mar 2018,$234.5K,234500,24060
8,Feb 2018,$232.8K,232800,24060
8,Jan 2018,$232.4K,232400,24060
8,Dec 2017,$231.9K,231900,24060
8,Nov 2017,$232.4K,232400,24060
8,Oct 2017,$233.5K,233500,24060
8,Sep 2017,$229.7K,229700,24060
8,Aug 2017,$228K,228000,24060
8,Jul 2017,$226.7K,226700,24060
8,Jun 2017,$225.9K,225900,24060
8,May 2017,$224.7K,224700,24060
8,Apr 2017,$222.7K,222700,24060
8,Mar 2017,$222.4K,222400,24060
8,Feb 2017,$223.4K,223400,24060
8,Jan 2017,$220.8K,220800,24060
8,Dec 2016,$220.2K,220200,24060
8,Nov 2016,$220.1K,220100,24060
8,Oct 2016,$221.8K,221800,24060
8,Sep 2016,$220.1K,220100,24060
8,Aug 2016,$219.2K,219200,24060
8,Jul 2016,$218.9K,218900,24060
8,Jun 2016,$221.3K,221300,24060
8,May 2016,$217.4K,217400,24060
8,Apr 2016,$215.8K,215800,24060
8,Mar 2016,$215.5K,215500,24060
8,Feb 2016,$216.3K,216300,24060
8,Jan 2016,$214.7K,214700,24060
8,Dec 2015,$210.7K,210700,24060
8,Nov 2015,$211.9K,211900,24060
8,Oct 2015,$211.5K,211500,24060
8,Sep 2015,$210.6K,210600,24060
8,Aug 2015,$204.9K,204900,24060
8,Jul 2015,$203K,203000,24060
8,Jun 2015,$202.2K,202200,24060
8,May 2015,$199.9K,199900,24060
8,Apr 2015,$219.6K,219600,24060
8,Mar 2015,$214.7K,214700,24060
8,Feb 2015,$219K,219000,24060
8,Jan 2015,$216.9K,216900,24060
8,Dec 2014,$211.4K,211400,24060
8,Nov 2014,$212.5K,212500,24060
8,Oct 2014,$215.8K,215800,24060
8,Sep 2014,$216.4K,216400,24060
9,Sep 2024,$398.4K,398400,24060
9,Aug 2024,$394K,394000,24060
9,Jul 2024,$434.2K,434200,24060
9,Mar 2022,$175.2K,175200,24060
9,Feb 2022,$173.9K,173900,24060
9,Jan 2022,$176.2K,176200,24060
9,Dec 2021,$168.1K,168100,24060
9,Nov 2021,$168.1K,168100,24060
9,Oct 2021,$168.1K,168100,24060
9,Sep 2021,$168.3K,168300,24060
9,Aug 2021,$170.2K,170200,24060
9,Jul 2021,$170.2K,170200,24060
9,Jun 2021,$172.5K,172500,24060
9,May 2021,$172.5K,172500,24060
9,Apr 2021,$172.5K,172500,24060
9,Mar 2021,$325.6K,325600,24060
9,Feb 2021,$324.2K,324200,24060
9,Jan 2021,$321.1K,321100,24060
9,Dec 2020,$319.4K,319400,24060
9,Nov 2020,$319.3K,319300,24060
9,Oct 2020,$312.9K,312900,24060
9,Sep 2020,$309.6K,309600,24060
9,Aug 2020,$310.1K,310100,24060
9,Jul 2020,$311.9K,311900,24060
9,Jun 2020,$310.6K,310600,24060
9,May 2020,$309.8K,309800,24060
9,Apr 2020,$306.9K,306900,24060
9,Mar 2020,$305.5K,305500,24060
9,Feb 2020,$298.7K,298700,24060
9,Jan 2020,$305.9K,305900,24060
9,Dec 2019,$305.2K,305200,24060
9,Nov 2019,$303.8K,303800,24060
9,Oct 2019,$309.9K,309900,24060
9,Sep 2019,$309K,309000,24060
9,Aug 2019,$309K,309000,24060
9,Jul 2019,$309K,309000,24060
9,Jun 2019,$309K,309000,24060
9,May 2019,$302K,302000,24060
9,Apr 2019,$300.5K,300500,24060
9,Mar 2019,$297.3K,297300,24060
9,Feb 2019,$294.1K,294100,24060
9,Jan 2019,$291.7K,291700,24060
9,Dec 2018,$289.6K,289600,24060
9,Nov 2018,$290.2K,290200,24060
9,Oct 2018,$289K,289000,24060
9,Sep 2018,$289.6K,289600,24060
9,Aug 2018,$289.3K,289300,24060
9,Jul 2018,$292.5K,292500,24060
9,Jun 2018,$291.7K,291700,24060
9,May 2018,$289K,289000,24060
9,Apr 2018,$289K,289000,24060
9,Mar 2018,$284.5K,284500,24060
9,Feb 2018,$281.1K,281100,24060
9,Jan 2018,$281.1K,281100,24060
9,Dec 2017,$277.5K,277500,24060
9,Nov 2017,$279.8K,279800,24060
9,Oct 2017,$277.1K,277100,24060
9,Sep 2017,$277K,277000,24060
9,Aug 2017,$274.6K,274600,24060
9,Jul 2017,$272.8K,272800,24060
9,Jun 2017,$273.7K,273700,24060
9,May 2017,$273.4K,273400,24060
9,Apr 2017,$272.1K,272100,24060
9,Mar 2017,$272.7K,272700,24060
9,Feb 2017,$272.5K,272500,24060
9,Jan 2017,$271K,271000,24060
9,Dec 2016,$270.2K,270200,24060
9,Nov 2016,$270.1K,270100,24060
9,Oct 2016,$268.3K,268300,24060
9,Sep 2016,$268.3K,268300,24060
9,Aug 2016,$266.8K,266800,24060
9,Jul 2016,$266.7K,266700,24060
9,Jun 2016,$268.7K,268700,24060
9,May 2016,$269.5K,269500,24060
9,Apr 2016,$268K,268000,24060
9,Mar 2016,$268.8K,268800,24060
9,Feb 2016,$269.3K,269300,24060
9,Jan 2016,$270.4K,270400,24060
9,Dec 2015,$273.1K,273100,24060
9,Nov 2015,$268.6K,268600,24060
9,Oct 2015,$260.9K,260899,24060
9,Sep 2015,$259K,259000,24060
9,Aug 2015,$259K,259000,24060
9,Jul 2015,$252.7K,252700,24060
9,Jun 2015,$254.4K,254400,24060
9,May 2015,$254.4K,254400,24060
9,Apr 2015,$249.5K,249500,24060
9,Mar 2015,$248.8K,248800,24060
9,Feb 2015,$246.6K,246600,24060
9,Jan 2015,$246.5K,246500,24060
9,Dec 2014,$245.8K,245800,24060
9,Nov 2014,$246.8K,246800,24060
9,Oct 2014,$245K,245000,24060
9,Sep 2014,$243.1K,243100,24060
10,Sep 2024,$630.3K,630300,24060
10,Aug 2024,$622.9K,622900,24060
10,Jul 2024,$630.3K,630300,24060
10,Jun 2024,$649.4K,649400,24060
10,May 2024,$655.8K,655800,24060
10,Apr 2024,$649.2K,649200,24060
10,Mar 2024,$642.2K,642200,24060
10,Feb 2024,$650.8K,650800,24060
10,Jan 2024,$637K,637000,24060
10,Dec 2023,$629.2K,629200,24060
10,Nov 2023,$635.8K,635800,24060
10,Oct 2023,$642.7K,642700,24060
10,Sep 2023,$645.9K,645900,24060
10,Aug 2023,$643.8K,643800,24060
10,Jul 2023,$648.2K,648200,24060
10,Jun 2023,$654.8K,654800,24060
10,May 2023,$624.3K,624300,24060
10,Apr 2023,$612.9K,612900,24060
10,Mar 2023,$602.3K,602300,24060
10,Feb 2023,$576.1K,576100,24060
10,Sep 2021,$540.7K,540700,24060
10,Aug 2021,$516.1K,516100,24060
10,Jul 2021,$514.2K,514200,24060
10,Jun 2021,$511.9K,511900,24060
10,May 2021,$509.9K,509900,24060
10,Apr 2021,$504.3K,504300,24060
10,Mar 2021,$502.4K,502400,24060
10,Feb 2021,$500.4K,500400,24060
10,Jan 2021,$497.5K,497500,24060
10,Dec 2020,$495.6K,495600,24060
10,Nov 2020,$493.9K,493900,24060
10,Oct 2020,$491.6K,491600,24060
10,Sep 2020,$418.5K,418500,24060
10,Aug 2020,$493.8K,493800,24060
10,Jul 2020,$499.9K,499900,24060
10,Jun 2020,$499.9K,499900,24060
10,May 2020,$505.4K,505400,24060
10,Apr 2020,$505.2K,505200,24060
10,Mar 2020,$498.9K,498900,24060
10,Feb 2020,$386.9K,386900,24060
10,Jan 2020,$389.9K,389900,24060
10,Dec 2019,$392.1K,392100,24060
10,Nov 2019,$383.6K,383600,24060
10,Oct 2019,$395.5K,395500,24060
10,Sep 2019,$366.4K,366400,24060
10,Aug 2019,$374.7K,374700,24060
10,Jul 2019,$377K,377000,24060
10,Jun 2019,$373.7K,373700,24060
10,May 2019,$374.4K,374400,24060
10,Apr 2019,$409.4K,409400,24060
10,Mar 2019,$410.3K,410300,24060
10,Feb 2019,$406.5K,406500,24060
10,Jan 2019,$403.9K,403900,24060
10,Dec 2018,$399K,399000,24060
10,Nov 2018,$396.1K,396100,24060
10,Oct 2018,$393.7K,393700,24060
10,Sep 2018,$393.8K,393800,24060
10,Aug 2018,$394.3K,394300,24060
10,Jul 2018,$391.8K,391800,24060
10,Jun 2018,$392.9K,392900,24060
10,May 2018,$387.1K,387100,24060
10,Apr 2018,$383.4K,383400,24060
10,Mar 2018,$385.9K,385900,24060
10,Feb 2018,$383.1K,383100,24060
10,Jan 2018,$383.9K,383900,24060
10,Dec 2017,$379.7K,379700,24060
10,Nov 2017,$377K,377000,24060
10,Oct 2017,$375.8K,375800,24060
10,Sep 2017,$380.8K,380800,24060
10,Aug 2017,$378.3K,378300,24060
10,Jul 2017,$375K,375000,24060
10,Jun 2017,$381.6K,381600,24060
10,May 2017,$378.2K,378200,24060
10,Apr 2017,$373.5K,373500,24060
10,Mar 2017,$376.1K,376100,24060
10,Feb 2017,$371.5K,371500,24060
10,Jan 2017,$369.8K,369800,24060
10,Dec 2016,$373.1K,373100,24060
10,Nov 2016,$372.2K,372200,24060
10,Oct 2016,$376.1K,376100,24060
10,Sep 2016,$378.3K,378300,24060
10,Aug 2016,$378K,378000,24060
10,Jul 2016,$373.7K,373700,24060
10,Jun 2016,$367.4K,367400,24060
10,May 2016,$367.3K,367300,24060
10,Apr 2016,$370.1K,370100,24060
10,Mar 2016,$370.9K,370900,24060
10,Feb 2016,$374.3K,374300,24060
10,Jan 2016,$381.3K,381300,24060
10,Dec 2015,$379.5K,379500,24060
10,Nov 2015,$375.9K,375900,24060
10,Oct 2015,$374K,374000,24060
10,Sep 2015,$367.1K,367100,24060
10,Aug 2015,$370.8K,370800,24060
10,Jul 2015,$361.4K,361400,24060
10,Jun 2015,$358.9K,358900,24060
10,May 2015,$363.7K,363700,24060
10,Apr 2015,$355.6K,355600,24060
10,Mar 2015,$362.2K,362200,24060
10,Feb 2015,$356.3K,356300,24060
10,Jan 2015,$356K,356000,24060
10,Dec 2014,$356.9K,356900,24060
10,Nov 2014,$358.3K,358300,24060
10,Oct 2014,$356K,356000,24060
10,Sep 2014,$365.8K,365800,24060
11,Sep 2024,$898.4K,898400,24060
11,Aug 2024,$899.9K,899900,24060
11,Jul 2024,$902.2K,902200,24060
11,Jun 2024,$904.4K,904400,24060
11,May 2024,$897.7K,897700,24060
11,Apr 2024,$896.7K,896700,24060
11,Mar 2024,$899.3K,899300,24060
11,Feb 2023,$969.6K,969600,24060
11,Jan 2023,$969.6K,969600,24060
11,Dec 2022,$969.6K,969600,24060
11,Nov 2022,$969.6K,969600,24060
11,Oct 2022,$969.7K,969700,24060
11,Sep 2022,$1M,1000000,24060
11,Aug 2022,$996.5K,996500,24060
11,Jul 2022,$995K,995000,24060
11,Jun 2022,$989K,989000,24060
11,May 2022,$995K,995000,24060
11,Apr 2022,$1M,1000000,24060
11,Mar 2022,$1M,1000000,24060
11,Feb 2022,$665.3K,665300,24060
11,Jan 2022,$652.4K,652400,24060
11,Dec 2021,$645.4K,645400,24060
11,Nov 2021,$642K,642000,24060
11,Oct 2021,$640.6K,640600,24060
11,Sep 2021,$642.1K,642100,24060
11,Aug 2021,$650.9K,650900,24060
11,Jul 2021,$660.8K,660800,24060
11,Jun 2021,$644.5K,644500,24060
11,May 2021,$609.9K,609900,24060
11,Apr 2021,$589.8K,589800,24060
11,Mar 2021,$567.3K,567300,24060
11,Feb 2021,$569.5K,569500,24060
11,Jan 2021,$565.7K,565700,24060
11,Dec 2020,$574K,574000,24060
11,Nov 2020,$566.8K,566800,24060
11,Oct 2020,$562K,562000,24060
11,Sep 2020,$579.4K,579400,24060
11,Aug 2020,$559K,559000,24060
11,Jul 2020,$535.5K,535500,24060
11,Jun 2020,$557.9K,557900,24060
11,May 2020,$563.5K,563500,24060
11,Apr 2020,$523.3K,523299,24060
11,Mar 2020,$547.6K,547600,24060
11,Feb 2020,$555.7K,555700,24060
11,Jan 2020,$539.2K,539200,24060
11,Dec 2019,$535.7K,535700,24060
11,Nov 2019,$540.2K,540200,24060
11,Oct 2019,$560.6K,560600,24060
11,Sep 2019,$523.4K,523400,24060
11,Aug 2019,$532.1K,532100,24060
11,Jul 2019,$520.5K,520500,24060
11,Jun 2019,$513.1K,513100,24060
11,May 2019,$515.9K,515900,24060
11,Apr 2019,$542.1K,542100,24060
11,Mar 2019,$531.1K,531100,24060
11,Feb 2019,$526K,526000,24060
11,Jan 2019,$516.8K,516799,24060
11,Dec 2018,$516.4K,516400,24060
11,Nov 2018,$523.6K,523600,24060
11,Oct 2018,$508.6K,508600,24060
11,Sep 2018,$499.1K,499100,24060
11,Aug 2018,$506.8K,506800,24060
11,Jul 2018,$508K,508000,24060
11,Jun 2018,$511.7K,511700,24060
11,May 2018,$510.5K,510500,24060
11,Apr 2018,$526.6K,526600,24060
11,Mar 2018,$512.4K,512400,24060
11,Feb 2018,$521.5K,521500,24060
11,Jan 2018,$516K,516000,24060
11,Dec 2017,$517.3K,517299,24060
11,Nov 2017,$509.6K,509600,24060
11,Oct 2017,$510.7K,510700,24060
11,Sep 2017,$504.4K,504400,24060
11,Aug 2017,$501.3K,501300,24060
11,Jul 2017,$522.4K,522400,24060
11,Jun 2017,$534.7K,534700,24060
11,May 2017,$513.4K,513400,24060
11,Apr 2017,$515.6K,515600,24060
11,Mar 2017,$525.8K,525800,24060
11,Feb 2017,$527.7K,527700,24060
11,Jan 2017,$520.4K,520400,24060
11,Dec 2016,$506.7K,506700,24060
11,Nov 2016,$506.9K,506900,24060
11,Oct 2016,$513.1K,513100,24060
11,Sep 2016,$501.2K,501200,24060
11,Aug 2016,$512.8K,512799,24060
11,Jul 2016,$510.5K,510500,24060
11,Jun 2016,$486.3K,486300,24060
11,May 2016,$513.9K,513900,24060
11,Apr 2016,$522.1K,522100,24060
11,Mar 2016,$515.8K,515799,24060
11,Feb 2016,$517.4K,517400,24060
11,Jan 2016,$504.2K,504200,24060
11,Dec 2015,$483.2K,483200,24060
11,Nov 2015,$502.2K,502200,24060
11,Oct 2015,$487.3K,487300,24060
11,Sep 2015,$500.4K,500400,24060
11,Aug 2015,$484.5K,484500,24060
11,Jul 2015,$492.5K,492500,24060
11,Jun 2015,$501.1K,501100,24060
11,May 2015,$494.5K,494500,24060
11,Apr 2015,$515.5K,515500,24060
11,Mar 2015,$480.5K,480500,24060
11,Feb 2015,$460.9K,460900,24060
11,Jan 2015,$476K,476000,24060
11,Dec 2014,$477.1K,477100,24060
11,Nov 2014,$473.4K,473400,24060
11,Oct 2014,$470.8K,470800,24060
11,Sep 2014,$462.9K,462900,24060
12,Sep 2024,$745.6K,745600,24060
12,Aug 2024,$745.3K,745300,24060
12,Jul 2024,$682.6K,682600,24060
12,Jun 2024,$684.2K,684200,24060
12,May 2024,$676.6K,676600,24060
12,Apr 2024,$667.2K,667200,24060
12,Mar 2024,$660.4K,660400,24060
12,Feb 2024,$655.2K,655200,24060
12,Jan 2024,$640.4K,640400,24060
12,Dec 2023,$638.8K,638800,24060
12,Nov 2023,$637.8K,637800,24060
12,Oct 2023,$646.5K,646500,24060
12,Sep 2023,$651.8K,651800,24060
12,Aug 2023,$652.7K,652700,24060
12,Jul 2023,$652.4K,652400,24060
12,Jun 2023,$664K,664000,24060
12,May 2023,$642.1K,642100,24060
12,Apr 2023,$629.9K,629900,24060
12,Mar 2023,$621.5K,621500,24060
12,Feb 2023,$608.4K,608400,24060
12,Jan 2023,$609.5K,609500,24060
12,Dec 2022,$614.1K,614100,24060
12,Nov 2022,$620.1K,620100,24060
12,Oct 2022,$626.3K,626300,24060
12,Sep 2022,$628K,628000,24060
12,Aug 2022,$628.3K,628300,24060
12,Jul 2022,$638.8K,638800,24060
12,Jun 2022,$647.6K,647600,24060
12,May 2022,$648.8K,648800,24060
12,Apr 2022,$640.3K,640300,24060
12,Mar 2022,$627.3K,627300,24060
12,Feb 2022,$612.1K,612100,24060
12,Jan 2022,$601.5K,601500,24060
12,Dec 2021,$592.6K,592600,24060
12,Nov 2021,$584K,584000,24060
12,Oct 2021,$585.8K,585800,24060
12,Sep 2021,$585.5K,585500,24060
12,Aug 2021,$589.8K,589800,24060
12,Jul 2021,$595.1K,595100,24060
12,Jun 2021,$587.4K,587400,24060
12,May 2021,$572.3K,572300,24060
12,Apr 2021,$565.9K,565900,24060
12,Mar 2021,$543.3K,543300,24060
12,Feb 2021,$545.2K,545200,24060
12,Jan 2021,$549.1K,549100,24060
12,Dec 2020,$536.6K,536600,24060
12,Nov 2020,$543.8K,543800,24060
12,Oct 2020,$536.4K,536400,24060
12,Sep 2020,$579.9K,579900,24060
12,Aug 2020,$532.3K,532300,24060
12,Jul 2020,$529.5K,529500,24060
12,Jun 2020,$522.6K,522600,24060
12,May 2020,$516.2K,516200,24060
12,Apr 2020,$516.1K,516100,24060
12,Mar 2020,$522.4K,522400,24060
12,Feb 2020,$505.7K,505700,24060
12,Jan 2020,$512.5K,512500,24060
12,Dec 2019,$514.1K,514100,24060
12,Nov 2019,$502K,502000,24060
12,Oct 2019,$517.3K,517299,24060
12,Sep 2019,$506.8K,506800,24060
12,Aug 2019,$505.5K,505500,24060
12,Jul 2019,$511.1K,511100,24060
12,Jun 2019,$510.5K,510500,24060
12,May 2019,$508.9K,508900,24060
12,Apr 2019,$505.8K,505800,24060
12,Mar 2019,$502.3K,502300,24060
12,Feb 2019,$505.1K,505100,24060
12,Jan 2019,$502.5K,502500,24060
12,Dec 2018,$497.6K,497600,24060
12,Nov 2018,$495.4K,495400,24060
12,Oct 2018,$494.3K,494300,24060
12,Sep 2018,$493.4K,493400,24060
12,Aug 2018,$493.1K,493100,24060
12,Jul 2018,$489.6K,489600,24060
12,Jun 2018,$488.8K,488800,24060
12,May 2018,$485.2K,485200,24060
12,Apr 2018,$484K,484000,24060
12,Mar 2018,$486.6K,486600,24060
12,Feb 2018,$482.5K,482500,24060
12,Jan 2018,$483.5K,483500,24060
12,Dec 2017,$482K,482000,24060
12,Nov 2017,$479.3K,479300,24060
12,Oct 2017,$477.8K,477800,24060
12,Sep 2017,$476K,476000,24060
12,Aug 2017,$474.9K,474900,24060
12,Jul 2017,$472.4K,472400,24060
12,Jun 2017,$470.8K,470800,24060
12,May 2017,$479K,479000,24060
12,Apr 2017,$467.9K,467900,24060
12,Mar 2017,$462.2K,462200,24060
12,Feb 2017,$454.3K,454300,24060
12,Jan 2017,$463.4K,463400,24060
12,Dec 2016,$457.1K,457100,24060
12,Nov 2016,$453.4K,453400,24060
12,Oct 2016,$454.2K,454200,24060
12,Sep 2016,$466.8K,466800,24060
12,Aug 2016,$454.1K,454100,24060
12,Jul 2016,$451.2K,451200,24060
12,Jun 2016,$444.6K,444600,24060
